date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,lineray1,linefox,linedok,linetalis,linemassey,linepugh,linedonc,linemds,linedoi,linelogic
12/30/15,Minnesota,94,Utah,80,3,-1.32,-1.98,-1.97,-2.06,1,-1.64,1.7,-2.06,-0.5,-1,-0.05,-5.59,,-0.78,-1.8,,1.42,
1/2/16,Minnesota,85,Milwaukee,95,1.5,2.13,1.15,-0.49,2.7,2,4.86,2,1.28,1.75,1,1.35,0.47,,7.17,2.1,,2.02,
1/6/16,Minnesota,74,Denver,78,3.5,2.22,2.28,1.2,2.6,3,2.24,3.1,2.62,5.75,-2,3.9,-2.46,,4.45,4.5,,4.2,
1/8/16,Minnesota,99,Cleveland,125,-10,-7.99,-8.33,-11.03,-6.82,-9,-5.14,-7.2,-7.89,-4,-11,-9.48,-8.71,,-5.27,-4.9,-8.41,-9.73,
1/10/16,Minnesota,87,Dallas,93,-4.5,-3.12,-3.55,-6.06,-2.21,-3.5,-1.76,-2.7,-2.98,1.25,-5,-4.27,-4.08,,-0.77,-2.6,-2.44,-2.18,
1/12/16,Minnesota,96,Oklahoma City,101,-11,-8.85,-8.38,-9.22,-8.6,-11.5,-7.5,-6.8,-8.36,-0.75,-11,-10.07,-9.81,,-7.89,-7,-9.78,-10.66,
1/17/16,Minnesota,117,Phoenix,87,3.5,1.67,0.87,1.16,1.04,2.5,1.02,3.7,0.83,6,3,3.59,-1.48,,3.07,1.2,0.91,2.83,
1/23/16,Minnesota,106,Memphis,101,-3,-2.43,-2.66,-6.43,-1.14,-4.5,-1.29,-1.2,-3.42,-2,-2,-3.85,-4.93,-3.52,0.29,-3.2,,1.33,-2
1/27/16,Minnesota,123,Oklahoma City,126,-7,-8.12,-8.17,-8.48,-8.2,-9,-7.98,-6,-8.43,-4.5,-8,-8.46,-9.59,-8.4,-8.05,-7,-6.02,-8.01,-11
2/6/16,Minnesota,112,Chicago,105,3.5,-2.18,-2.59,-3.05,-2.22,3,-2.31,-0.7,-3.39,0.01,0.01,-2.52,-2.9,-3.14,-0.89,-3.4,-1.07,-0.52,-4
2/8/16,Minnesota,102,New Orleans,116,1.5,0.32,0,-0.95,0.43,1,-0.09,2,-0.2,-1,2,-1.04,-0.52,0.95,2.29,-0.5,-1.39,2.86,-1
2/20/16,Minnesota,95,New York,103,2,1.6,1.79,3.92,1.39,2,0.71,3.9,0.98,0.01,5,0.67,0.23,0.6,1.91,0.3,,2.01,-1
2/22/16,Minnesota,124,Boston,122,-4.5,-5.11,-5.07,-6.22,-4.74,-4.5,-5.55,-4.5,-4.79,-2.5,-5,-6.41,-5.13,-6.24,-3.52,-3.4,,-2.99,-8
3/2/16,Minnesota,98,Washington,104,-3,-1.72,-1.68,-3.74,-0.8,-3,-1.55,0,-1.91,-1.75,-2,-2.1,-0.89,-2.18,,-2.3,,-0.15,-3
3/5/16,Minnesota,132,Brooklyn,118,6,3.3,3.55,1.68,4.27,4.5,2.28,3.9,3.94,2.25,1,4.77,3.82,3.03,,5.3,,4.3,1
3/8/16,Minnesota,91,San Antonio,116,-9.5,-11.37,-11.82,-11.49,-12.09,-10,-12.11,-9.7,-12.14,-10,-10,-8.05,-12.2,-12.77,,-10.1,,-10.29,-15
3/21/16,Minnesota,104,Golden State,109,-13,-11.22,-10.98,-9.26,-11.54,-11.5,-13.68,-8.2,-12.29,-6.5,-11,-11.51,-11.35,-12.73,-11.41,-9.3,,-9.87,-14
3/23/16,Minnesota,113,Sacramento,104,5,1.41,1.32,3.33,0.84,1,0.43,4,0.61,0.01,3,2.53,0.07,0.36,1.83,1.8,,1.6,-2
3/26/16,Minnesota,84,Utah,93,-8,-2.66,-2.27,-1.82,-2.46,-4,-3.29,-0.1,-2.49,-1.5,-3,-5.42,-2.5,-2.07,-1.8,-4.2,,-1.89,-4
3/28/16,Minnesota,121,Phoenix,116,6.5,6.13,5.01,6.08,4.88,5.5,5.37,9,3.95,4.5,10,7.44,4.53,5.43,6.62,7.8,,4.7,5
3/30/16,Minnesota,79,LA Clippers,99,-6,-12.1,-4.9,-3.4,-5.28,-4.5,-4.97,-2.8,-5.78,-4,-5,-5.87,-4.85,,-3.61,-3.7,,-4.75,-8
4/3/16,Minnesota,78,Dallas,88,-3,-1.3,-1.21,-1.29,-1.03,-1.5,-1.78,0.5,-1.7,0.5,-1,-3.19,-0.66,-2.31,-0.19,-0.6,,-0.71,-3
4/11/16,Minnesota,105,Houston,129,-3.5,-0.82,-0.77,1.47,-1.46,-3,-0.11,1.4,-1.99,-1,1,-1.82,-1.53,-1.85,0.57,-3.2,,-0.2,-3
4/13/16,Minnesota,144,New Orleans,109,9.5,2.91,2.19,5.9,1.26,9,0.85,5.1,0.87,-1,6,5.85,1.48,1.55,3.01,2.2,,4.46,0
10/31/15,New Orleans,120,Golden State,134,-5,-5.9,-3.69,-2.66,-4.25,-5,-10.97,-2.6,-2.97,,-13,-7.19,-6.14,,-5.53,-2.2,-7.76,-7.75,
11/3/15,New Orleans,94,Orlando,103,4.5,6.06,5.53,6.5,4.62,4,4.95,11.5,5.11,,9,4.44,7.48,,-3.2,6.5,9.16,7.21,
11/6/15,New Orleans,115,Atlanta,121,-3,-1.22,-1.77,-2.08,-1.52,-2,1.65,2.3,-3.83,,1,-3.08,-1.36,,-7.76,1.8,-1.82,0.6,
11/10/15,New Orleans,120,Dallas,105,1.5,0.97,1.5,1.94,1.68,1.5,-0.64,4.4,0.45,,2,-0.95,2.31,,-2.89,2.2,,-0.33,
11/17/15,New Orleans,98,Denver,115,6.5,3.21,4.29,3.68,4.48,6,-1.06,8.7,3.41,2.25,2,2.56,4.19,,1.85,3,,1.47,
11/20/15,New Orleans,104,San Antonio,90,-7.5,-9.26,-8.51,-8.79,-8.47,-9,-10.85,-4.8,-8.37,-5.25,-13,-10.26,-6.74,,-13.4,-7.9,,-10.01,
11/22/15,New Orleans,122,Phoenix,116,1.5,-1.93,-1.02,0.06,-1.29,1.5,-8.69,5.1,-0.24,-7.25,-3,-4.4,2.45,,-5.91,-2.9,,-3.28,
12/1/15,New Orleans,104,Memphis,113,1,-0.9,-0.02,-1.12,0.24,1,-1.55,2.1,-1.37,-4.5,0.01,-2.71,-0.8,,-1.01,-2.9,,-1.62,
12/4/15,New Orleans,114,Cleveland,108,-4.5,-4.78,-4.78,-4.56,-4.8,-4.5,-5.33,-2.4,-5.44,-7.25,-3,-5.65,-4.86,,-6.47,-5.3,,-4.78,
12/7/15,New Orleans,93,Boston,111,-1,-2.67,-3.04,-1.71,-3.39,1,-4.77,1.3,-1.82,-4.25,-4,-2.25,-1.85,,-5.84,-2.8,,-1.83,
12/11/15,New Orleans,107,Washington,105,3,2.05,0.67,0.63,1.03,2.5,0.87,3.7,0.38,-2.25,3,1.73,2.56,,1.32,1,6.82,2.94,
12/23/15,New Orleans,115,Portland,89,7.5,2.17,2.56,3.45,1.55,9,-0.74,3.9,2.68,1.5,1,2.16,-0.03,,-0.32,1,7.9,3.09,
12/26/15,New Orleans,110,Houston,108,0,0.73,-0.12,-1.34,0.77,1,0.52,2.7,0.08,3,1,0.18,0.52,,2.75,1.3,,0.37,
12/31/15,New Orleans,89,LA Clippers,95,2.5,-2.66,-3.36,-4.16,-3.08,1,-4.43,-0.4,-3.15,-2.5,-3,-1.86,-2.74,,-2.5,-2.2,,-1.02,
1/6/16,New Orleans,91,Dallas,100,5.5,1.16,0.69,1.6,0.35,3,-1.13,3.7,0.08,3.5,4,2.66,2.03,,0.07,-1.6,,1.48,
1/8/16,New Orleans,86,Indiana,91,-2,-2.47,-2.17,-0.9,-3.27,-2,-5.27,0.4,-2.44,-1,-3,1.2,-2.43,,-4.55,-2.7,-5.59,-1.34,
1/15/16,New Orleans,109,Charlotte,107,2.5,0.74,0.1,3.17,-0.41,2.5,-2.51,5.3,0.21,4.75,2,0.3,-0.16,,-1.69,-0.2,,2.71,
1/19/16,New Orleans,114,Minnesota,99,5,5.43,4.74,8.24,4.26,5.5,2.15,9,4.86,5,8,4.19,7.12,3.47,4.45,6,,4.07,
1/21/16,New Orleans,115,Detroit,99,2,-1.18,-0.46,-0.42,-0.88,1,-3.06,1.9,-0.55,-0.5,-1,-1.19,-2.38,-1.69,-1.74,-1,,-0.98,-3
1/23/16,New Orleans,116,Milwaukee,99,6.5,3.45,3.02,2.05,3.65,5.5,3.72,4.4,2.56,2,4,2.95,4.95,2.74,4.21,3.3,,3.73,3
1/25/16,New Orleans,111,Houston,112,4.5,1.51,1.07,1.29,1.12,4.5,1.06,3.7,0.43,2.5,5,-0.15,0.5,1.59,2.46,1,,2.08,0
1/28/16,New Orleans,114,Sacramento,105,-3.5,2.39,2.66,3.88,2.27,-1.5,0.48,5.5,2.35,1.5,5,1.92,2.1,1.5,2.12,1.7,,2.04,0
1/30/16,New Orleans,105,Brooklyn,103,7.5,8.61,8.45,10.45,7.82,7,6.35,10.5,7.97,8.75,13,10.07,,7.85,7.69,8.5,,7.26,6
2/1/16,New Orleans,95,Memphis,110,2,1.88,1.78,2.41,1.93,3,0.92,4.2,0.45,6.5,5,-0.16,0.04,1.13,2.24,1.5,4.86,0.86,1
2/4/16,New Orleans,96,LA Lakers,99,10,10.39,9.79,11.08,9.49,10.5,9.18,11.8,9.11,9,13,9.89,10.35,9.92,10.81,9.8,14.39,8.31,9
2/19/16,New Orleans,121,Philadelphia,114,8.5,9.58,9.82,9.69,10.02,10,8.29,10.7,10.37,5.75,10,9.16,9.71,8.88,10.55,9.3,,8.64,9
2/25/16,New Orleans,123,Oklahoma City,119,-5.5,-5.32,-4.6,-1.98,-5.71,-5.5,-6.28,-1.8,-5.06,1,-4,-7.87,-6.73,-5.3,-5.82,-4.5,,-6.77,-8
2/27/16,New Orleans,110,Minnesota,112,4.5,4.55,5.27,7.22,4.44,5,3.43,7.1,5.38,7,4,3.02,3.98,4.49,4.31,5.5,,3.6,2
3/3/16,New Orleans,86,San Antonio,94,-9,-9.47,-9.18,-7.38,-10.07,-8,-10.53,-7.7,-9.28,-6,-8,-11.33,-10.39,-10.47,,-9.4,,-7.44,-12
3/5/16,New Orleans,94,Utah,106,1.5,0.48,0.51,2.17,-0.17,0,-0.9,3,0.47,2.5,0.01,-0.82,-0.68,0.49,,2.2,,-0.06,0
3/7/16,New Orleans,115,Sacramento,112,-1.5,1.86,2.33,2.39,2.22,1,1.01,3.2,2.56,4,2,0.95,1.03,1.63,,2,,,1
3/18/16,New Orleans,112,Portland,117,-2,-0.18,0.24,-0.18,0.28,2,-1.6,0.7,0.68,-1,1,-1.14,-1.19,-1.02,-0.12,0.5,,-0.72,0
3/20/16,New Orleans,109,LA Clippers,105,-9,-3.3,-3.22,-2.27,-3.56,-7,-4.57,-1.5,-3.56,0.01,-2,-2.76,-3.33,-4.15,-3.39,-2.6,,-4.33,-5
3/22/16,New Orleans,99,Miami,113,-10,-1.78,-1.26,-2.67,-0.83,-9.5,-2.61,0.1,-1.05,1.5,-3,-4.64,-1.36,-1.44,-0.86,-2.1,,-1.2,-2
3/26/16,New Orleans,91,Toronto,115,-9.5,-4,-3.41,-3.55,-3.3,-9,-5.04,-2,-3.53,-0.25,-4,-6,-4.24,-4.59,-3.44,-2.6,,-4.29,-6
3/28/16,New Orleans,99,New York,91,-6,2.11,2.75,1.97,2.92,-4.5,1.67,4.3,3.14,4,2,-1.18,1.98,1.65,2.87,2.5,,2.94,0
3/31/16,New Orleans,101,Denver,95,-6.5,-5.64,2.77,1.79,3.03,-5.5,0.9,2.9,3.21,3.75,2,-0.67,1.46,,3.02,1.8,,2.18,1
4/8/16,New Orleans,110,LA Lakers,102,2.5,8.16,8.05,6.53,8.54,3,7.72,10.2,8.42,7,11,4.84,8.34,8.19,8.93,8,,7.43,8
4/9/16,New Orleans,100,Phoenix,121,-3,6.36,6.17,5.41,6.45,2.5,6.5,8.4,6.2,8.5,7,5.92,6.01,6.79,7.7,,,4.08,6
4/11/16,New Orleans,116,Chicago,121,-3.5,0.62,0.8,-0.03,1.06,-3,0.44,2.7,0.61,5.5,1,-2.24,1.65,1.14,1.84,-0.3,,-0.04,0
10/29/15,New York,101,Atlanta,112,-4.5,-5.64,-2.69,-4.16,-2.3,-3,-9.99,-0.5,-2.13,,-4,-4.96,-11.28,,-7.53,-5.3,-14.7,-3.81,
11/2/15,New York,84,San Antonio,94,-8,-9.15,-7.16,-7.57,-6.83,-7,-14.13,-6.2,-6.07,,-14,-9.54,-13.84,,-3.54,-10.5,-14.2,-5.4,
11/6/15,New York,92,Milwaukee,99,2,1.3,0.6,-0.82,2.03,0,-0.3,2,0.76,,4,3.08,-3.08,,15.21,-3.3,-6.36,3.12,
11/8/15,New York,99,LA Lakers,95,5.5,4.97,4.42,3.65,5.13,4.5,4.78,4.8,4.98,,8,4.61,2.35,,12.94,2.6,-1.42,7.75,
11/13/15,New York,84,Cleveland,90,-6.5,-7.1,-6.85,-8.43,-6.53,-6,-9.2,-5.8,-8.07,,-8,-7.68,-11.93,,-4.73,-7.3,-4.22,-3.55,
11/15/15,New York,95,New Orleans,87,1.5,1.59,1.05,0,1.26,2.5,3.08,1.9,0.76,5.25,1,1.56,-3.8,,9.87,-1.8,,4.23,
11/17/15,New York,102,Charlotte,94,-1,-0.95,-0.32,-0.86,-0.21,1,-0.93,4.6,-0.46,3,-2,-3.5,-3.49,,-0.5,-1.7,,-2.05,
11/27/15,New York,78,Miami,97,-1.5,-1.17,-1.6,-1.21,-1.66,-1.5,-1.15,1.4,-1.91,0.01,4,-1.99,-3.82,,-0.63,-2.3,,-3.19,
11/29/15,New York,111,Houston,116,-1,1.93,1.87,0.83,2.14,0,6.79,3.5,0.91,4.25,3,-0.94,-5.05,,8.54,3.1,,-1.54,
12/2/15,New York,99,Philadelphia,87,8,8.18,8.29,8.44,8.26,8.5,8.1,9.1,9.19,8.75,7,8.58,2.78,,11.51,8.7,,8.17,
12/4/15,New York,108,Brooklyn,91,3,3.66,4.27,2.45,4.63,4,4.41,4.7,4.81,4.25,1,2.86,-1.15,,6.67,6.1,,3.15,
12/7/15,New York,97,Dallas,104,-2.5,-0.61,-0.38,-1.39,-0.19,-2,0.76,0,-0.41,4.5,-2,-1.78,-3.14,,2.46,0.2,,-1.44,
12/16/15,New York,107,Minnesota,102,4.5,2.36,1.88,1.86,1.8,3.5,1.09,5.5,1.99,-0.5,4,3.56,1.55,,2.37,1.7,0.94,2.43,
12/19/15,New York,107,Chicago,91,2,-2.71,-3.22,-3.47,-2.82,-2.5,-1.92,0,-3.4,-4,-3,-1.97,-6.18,,-2.12,-3.3,,-1.16,
12/21/15,New York,99,Orlando,107,3,-0.3,-0.7,-1.11,-0.49,1.5,-1.61,2.4,-0.5,-2.5,0.01,0.65,-1.69,,0.22,-0.8,,0.06,
12/29/15,New York,108,Detroit,96,-2,-1.5,-1.44,-2.02,-1.1,-1.5,-1.39,1,-1.2,0.5,-3,-1.21,-5.75,,0.07,-0.8,,-1.15,
1/3/16,New York,111,Atlanta,97,-4.5,-3.41,-3.6,-4.58,-2.87,-3.5,-1.84,-1.4,-3.44,-2,-6,-4.3,-4.68,,-1.61,-2.1,,-4.48,
1/10/16,New York,100,Milwaukee,88,5.5,4.55,3.77,4.31,4.22,4,5.86,5.4,2.91,3,7,3.19,2.48,,7.49,3.2,6.92,2.46,
1/12/16,New York,120,Boston,114,-1,-0.79,-1.46,3.76,-2.03,1,-1.21,2.5,-1.35,2.5,2,-2.72,-5.37,,-1.02,-1,-2.75,0.44,
1/18/16,New York,119,Philadelphia,113,10,10.72,10.59,9.16,10.38,9,9.67,11.4,10.65,11.25,10,10.17,8.71,,12.6,10.2,12.89,12.95,
1/20/16,New York,118,Utah,111,2.5,1.32,1.23,3.47,0.19,4,-0.12,4.3,0.62,3.75,0.01,1.54,-0.59,2.52,2.06,2.7,-1.6,2.12,
1/22/16,New York,88,LA Clippers,116,-2,-2.33,-2.6,-1.89,-2.76,-1,-2.63,-0.6,-3.11,-1.5,-1,-4.75,-3.9,-1.01,-0.83,-2.9,-2.21,-1.76,-3
1/26/16,New York,122,Oklahoma City,128,-7.5,-5.6,-5.59,-4,-6.32,-7,-6.13,-3.1,-5.76,4.5,-6,-7.49,-5.77,-3.88,-5.93,-4.6,-6.22,-6.24,-7
1/29/16,New York,102,Phoenix,84,8,6.04,4.98,7.86,4.42,8.5,4.63,8.3,4.47,11,9,6.61,4.03,7.37,6.85,6.3,,3.73,6
1/31/16,New York,95,Golden State,116,-10,-10.14,-10.2,-10.31,-10.06,-9.5,-11.66,-7.9,-10.52,-0.5,-13,-11.18,-8.7,-9.83,-9.15,-7.2,-11.5,-9.84,-11
2/2/16,New York,89,Boston,97,-4,-2.83,-2.52,-2.13,-2.84,-1.5,-3.26,-1,-2.04,4,-5,-4.3,-3.57,-2.11,-2.01,-1.7,,-2.2,-5
2/5/16,New York,85,Memphis,91,-3,-0.5,-0.77,-4.29,0.58,-3.5,-0.2,0.5,-1.01,7.5,-2,-3.35,-0.23,0.48,1.91,0.7,,0.7,0
2/7/16,New York,96,Denver,101,4,2.14,2.21,-0.23,2.91,3.5,1.32,2.8,3.22,6.75,-1,1.97,1.71,3.21,3.63,3.5,,3.67,1
2/22/16,New York,95,Toronto,122,-3.5,-4.07,-4.09,-4.93,-3.8,-5,-4.56,-2.7,-4.18,-1.25,-5,-6.34,-3.15,-4.27,-2.34,-4.7,,-1.91,-5
2/26/16,New York,108,Orlando,95,2,0.85,0.8,-0.33,1.1,1.5,-0.28,2.7,0.92,5.25,1,0.14,1.08,1.1,1.98,2,,0.69,-1
2/28/16,New York,81,Miami,98,-1.5,-0.72,-1.48,-3.24,-0.84,-1.5,-1.32,0,-1.43,0.5,-1,-1.52,-0.53,0,0.69,1.4,,0.15,-1
3/1/16,New York,85,Portland,104,-5,-2.45,-1.96,-7.11,-0.7,-4,-2.93,-2.5,-0.54,-2,-6,-3.37,-1.13,-1.67,,-1.8,,-0.12,-2
3/5/16,New York,102,Detroit,89,-6,-2.08,-1.73,-3.6,-1.28,-4,-2.64,-1.5,-1.09,1.5,-3,-3.48,-1.98,-1.03,,-3.4,,-0.25,-2
3/20/16,New York,80,Sacramento,88,-3,2.26,2.55,5.06,1.88,1.5,0.97,4,2.13,3,4,1.66,2.17,2.29,3.07,-0.1,,1.92,0
3/24/16,New York,106,Chicago,94,-4.5,0.59,0.45,1.38,0.33,-4,0.18,3.4,-0.3,4.5,4,-1.26,1.48,1.08,0,-1.7,,0.27,-1
3/26/16,New York,93,Cleveland,107,-8.5,-5.37,-4.85,-2.72,-5.56,-8,-6.44,-3.8,-5.85,-2.75,-4,-7.06,-3.77,-5.27,-5.05,-5.8,,-7.05,-8
4/1/16,New York,105,Brooklyn,91,5,5.87,5.72,4.58,6.04,6,4.26,6,6.07,5.25,6,7.88,5.95,6.35,6.95,8,,4.35,4
4/3/16,New York,87,Indiana,92,-4.5,-0.39,-0.71,1.48,-1.37,-4.5,-0.77,1.7,-1.32,0.5,3,-1,-1.32,-0.95,-0.33,-0.6,,-0.33,-3
4/6/16,New York,97,Charlotte,111,-5.5,-1.97,-2.09,-3.11,-1.83,-4.5,-1.23,-1.6,-1.72,2,-4,-0.47,-2.74,-1.93,-1.5,-0.9,,-0.51,-4
4/10/16,New York,89,Toronto,93,-5.5,-4.46,-4.75,-6.26,-4.22,-6,-1.8,-3.1,-4.64,-1.25,-6,-4.57,-4.07,-4.96,-3.42,-4.3,,-3.32,-7
10/28/15,Oklahoma City,112,San Antonio,106,4,-0.47,2.25,2.25,2.24,3.5,-3.71,2.4,2.25,,-6,-2.1,-1.35,,-0.46,0.1,-2.47,-1.52,
11/1/15,Oklahoma City,117,Denver,93,12.5,10.68,12.57,13.11,12.35,12.5,7.08,15.4,12.8,,7,10.29,7.63,,12.19,12,8.54,7.93,
11/4/15,Oklahoma City,98,Toronto,103,8,5.14,4.48,4.55,4.4,8,4.52,7.2,3.37,,5,9.09,5.29,,6.56,7.9,3.67,0.85,
11/8/15,Oklahoma City,124,Phoenix,103,8.5,6.31,6.86,7.05,6.7,9,4.8,12,6,,7,6.37,7.56,,1.31,9.2,5.34,1.84,
11/13/15,Oklahoma City,102,Philadelphia,85,13,16.49,17.63,17.55,17.76,11.5,15.99,18.7,17.24,,21,14.08,14.29,,16.38,13.3,17.14,13.3,
11/15/15,Oklahoma City,85,Boston,100,5.5,6.63,6.09,5.88,6.17,6.5,6.27,10.2,5.99,3,5,8.12,4.78,,6.54,7.3,,7.22,
11/18/15,Oklahoma City,110,New Orleans,103,11,10.57,9.84,8.43,10.24,8.5,12.86,10.1,9.19,7.25,12,11.75,7.15,,17.94,10.6,,6.76,
11/20/15,Oklahoma City,90,New York,93,6,8.96,8.3,7.07,8.64,7.5,7.85,10.8,8.12,5,9,8.68,12.67,,7.45,11.6,,7.37,
11/22/15,Oklahoma City,117,Dallas,114,3.5,5.72,5.94,3.43,6.54,5.5,4.85,6.8,5.36,2,4,5.31,6.51,,6.76,8,,5.18,
11/25/15,Oklahoma City,110,Brooklyn,99,12.5,12.3,12.93,11.36,13.31,12.5,,12.9,12.65,7.5,12,10.37,9.47,,16.81,10.6,,12.94,
11/27/15,Oklahoma City,103,Detroit,87,8,6.3,6.95,6.72,7.03,9,4.29,9,6.5,0.01,6,5.55,4.14,,6.76,5.9,,6.71,
12/6/15,Oklahoma City,98,Sacramento,95,10.5,9.71,9.84,8.48,10.17,10,7.46,12.7,9.61,6,8,10.92,9.44,,11.42,9.3,8.03,10.8,
12/10/15,Oklahoma City,107,Atlanta,94,7.5,5.74,4.97,4.7,5.72,7.5,5.77,7.7,4.54,9,9,6.13,4.71,,7.29,5,5.42,3.62,
12/13/15,Oklahoma City,104,Utah,98,9,6.72,7.03,8.18,6.23,9.5,4.16,10,6.67,6.5,8,8.2,4.09,,7.5,6.4,2.38,8.47,
12/16/15,Oklahoma City,106,Portland,90,10,9.17,9.64,9.68,9.53,10.5,7.32,10.1,9.78,10.5,10,9.24,5.36,,10.35,7.9,10.05,10.31,
12/19/15,Oklahoma City,118,LA Lakers,78,16.5,16.07,15.67,15.44,16.04,15.5,15.26,15.6,15.6,17,20,15.33,14.7,,19.58,12.8,,16.8,
12/25/15,Oklahoma City,96,Chicago,105,9.5,8.66,8.21,9.29,8.32,8.5,7.04,11,7.06,6.5,16,7.91,5.32,,10.34,5.6,,7.81,
12/27/15,Oklahoma City,122,Denver,112,16.5,12.7,12.46,11.7,13.5,15.5,11.21,14.2,12.37,13.5,16,13.84,8.42,,15.57,10.4,,12.75,
12/29/15,Oklahoma City,131,Milwaukee,123,13.5,12.85,11.33,10.18,13.12,13,13.45,12.9,10.94,14.5,18,13.29,11.79,,16.81,9.8,,12.64,
12/31/15,Oklahoma City,110,Phoenix,106,15,12.28,11.75,14.44,11.11,14.5,9.28,14.6,10.77,11.5,18,16.38,8.81,,13.52,8.7,,9.99,
1/4/16,Oklahoma City,104,Sacramento,116,7.5,10.89,10.93,10.92,11.05,10.5,8.84,12.7,10.85,12,13,9.95,9.88,,12.8,10,,9.77,
1/6/16,Oklahoma City,112,Memphis,94,7,7.8,7.06,5.16,9.23,5.5,8.29,8,7.07,13.5,9,7.31,6.16,,12.42,7.5,,6.34,
1/13/16,Oklahoma City,108,Dallas,89,11,8.04,7.42,4.81,8.35,8.5,7.1,8,7.24,5,9,8.84,8.26,,10.5,7.9,9.36,7.71,
1/15/16,Oklahoma City,113,Minnesota,93,13,13.78,12.88,14.73,12.9,14,10.99,14.9,12.89,6.75,17,14.34,14.04,,14.24,11.8,,14.61,
1/17/16,Oklahoma City,99,Miami,74,10.5,7.43,6.82,6.18,7.47,9.5,6.18,8.9,6.68,1.25,9,7.99,7.1,,8.98,7.4,6.35,7.56,
1/20/16,Oklahoma City,109,Charlotte,95,9.5,9.23,9.14,10.56,8.73,10.5,7.41,12.1,8.78,6.5,12,10.14,6.84,8.67,9.36,8.8,4.53,12.15,
1/29/16,Oklahoma City,116,Houston,108,8.5,8.42,7.68,4.36,8.96,8,8.7,8.4,7.91,3.5,9,7.55,7.57,8.8,11.38,8.5,,9.05,10
2/1/16,Oklahoma City,114,Washington,98,10,9.65,9.54,8.51,10.13,9.5,9.51,10.9,9.17,3.5,11,10.37,9.35,8.52,11.74,9.6,5.97,10.51,10
2/3/16,Oklahoma City,117,Orlando,114,11.5,11.2,11.05,12.47,10.85,12.5,9.4,12.9,10.46,8.25,13,12.02,10.59,10.32,12.14,10.3,11.46,11.05,10
2/11/16,Oklahoma City,121,New Orleans,95,11.5,10.08,9.36,7,10.2,10.5,8.9,10.1,9.89,5,8,11.51,10.96,10.47,12.15,10,,11.63,11
2/19/16,Oklahoma City,98,Indiana,101,8,7.69,7.63,9.17,7.11,9,6.39,9,7.3,3.5,9,6.71,6.64,6.99,8.47,8.4,,7.84,7
2/21/16,Oklahoma City,92,Cleveland,115,3,2.84,2.94,1.86,3.54,3,2.83,3.5,2.71,0.25,2,1.21,4.65,2.13,4.84,1.9,,2.68,3
2/27/16,Oklahoma City,118,Golden State,121,-3,-2.33,-2.63,-4.28,-1.74,-2.5,-3.95,-1.5,-2.52,-0.5,-4,-2.67,-1.02,-3.65,-0.13,-2.1,,0.51,-3
3/9/16,Oklahoma City,120,LA Clippers,108,5,3.02,3.08,1.26,3.83,4.5,1.67,3.7,3.44,2,0.01,3.38,5.44,2.86,,3.5,,5.15,2
3/11/16,Oklahoma City,96,Minnesota,99,12.5,12.7,12.64,12.35,12.77,12.5,11.83,13.5,12.88,9,14,14,12.99,12.29,,11.8,,13.01,11
3/14/16,Oklahoma City,128,Portland,94,7.5,6.61,6.67,3.31,7.87,8,5.29,5.6,7.82,1,5,5.9,7.05,6.11,8.12,7.4,,9.34,7
3/22/16,Oklahoma City,111,Houston,107,9.5,8.7,8.25,7.16,8.77,10,8.67,8.4,7.96,5,9,8.7,9.44,8.49,10.99,8.2,,8.81,9
3/24/16,Oklahoma City,113,Utah,91,9,7.06,7.17,6.14,7.44,8.5,5.91,7.7,7.53,4.5,7,8.48,8.04,7.26,0,9.6,,9.51,7
3/26/16,Oklahoma City,111,San Antonio,92,12.5,-0.07,-1.04,0.25,-1.45,10,-2.1,0.7,-1.52,-4,3,9.52,-0.87,-1.96,-1.27,-1.2,,-0.09,-3
3/31/16,Oklahoma City,119,LA Clippers,117,15.5,-1.52,5.28,6.04,5.21,8,4.88,6.7,4.75,2,8,8.78,6.49,,6.63,8.7,,5.22,4
4/11/16,Oklahoma City,112,LA Lakers,79,15.5,18.07,17.11,16.19,17.6,12,13.05,19.2,16.94,9,24,19.04,18.1,17.63,18.69,19.6,,17.79,18
4/18/16,Oklahoma City,84,Dallas,85,13.5,10.94,9.39,7.55,10.24,12.5,,10.7,9.15,6.5,15,15.21,,10.87,11.31,10.1,,11.76,10
4/25/16,Oklahoma City,118,Dallas,104,14.5,11.28,9.91,9.79,10.91,13.5,,11.9,9.32,6.5,17,14.01,,10.18,11.7,10.2,,10.49,10
5/6/16,Oklahoma City,96,San Antonio,100,-2.5,0.03,0.06,1.67,-0.18,1.5,-1.54,2.7,-0.85,-4,1,-1.11,,-1.21,0,1.7,,0.18,-2
5/8/16,Oklahoma City,111,San Antonio,97,0,0,-0.4,0.31,-0.25,-1,-1.03,1.9,-0.98,-4,1,0.75,,-1.21,-0.16,1.9,,0.11,-2
5/12/16,Oklahoma City,113,San Antonio,99,-1.5,1.37,1.13,4.29,0.2,-2,-0.04,3.5,-0.37,-4,5,,,,0.45,1.9,,0.04,-1
5/22/16,Oklahoma City,133,Golden State,105,-3,0.55,0.19,1.57,0.51,-3,-2.4,3.7,-0.55,-0.5,3,-1.24,,,0.62,0.3,,1.95,-1
